resource_type,owner,owner_type,source,from_concept_url,map_type,to_source_url,to_concept_code,to_concept_name,confidence
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1074/,SAME-AS,/orgs/CIEL/sources/CIEL/,123814,Underweight,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1081/,SAME-AS,/orgs/CIEL/sources/CIEL/,72794,Capreomycin,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1092/,SAME-AS,/orgs/CIEL/sources/CIEL/,162595,Vaginal delivery,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1097/,SAME-AS,/orgs/CIEL/sources/CIEL/,1354,Village,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1102/,SAME-AS,/orgs/CIEL/sources/CIEL/,5544,Weight gain,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1105/,SAME-AS,/orgs/CIEL/sources/CIEL/,161136,Birth history,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1130/,SAME-AS,/orgs/CIEL/sources/CIEL/,886,Bacillus Calmette–Guérin vaccine,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1131/,SAME-AS,/orgs/CIEL/sources/CIEL/,1213,Human papillomavirus,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1136/,SAME-AS,/orgs/CIEL/sources/CIEL/,159698,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain",high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1137/,SAME-AS,/orgs/CIEL/sources/CIEL/,162207,Routine child exam,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1140/,SAME-AS,/orgs/CIEL/sources/CIEL/,165416,Sequence number,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1145/,SAME-AS,/orgs/CIEL/sources/CIEL/,1577,Nurse,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1166/,SAME-AS,/orgs/CIEL/sources/CIEL/,5916,Birth weight (kg),high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1170/,SAME-AS,/orgs/CIEL/sources/CIEL/,165344,Supplement type,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1182/,SAME-AS,/orgs/CIEL/sources/CIEL/,116616,Irregular menstrual cycle,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1183/,SAME-AS,/orgs/CIEL/sources/CIEL/,148117,Autoimmune disease,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1189/,SAME-AS,/orgs/CIEL/sources/CIEL/,1067,Unknown,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1195/,SAME-AS,/orgs/CIEL/sources/CIEL/,166400,Reason for cesarean delivery,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1208/,SAME-AS,/orgs/CIEL/sources/CIEL/,160427,Bednet,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1257/,SAME-AS,/orgs/CIEL/sources/CIEL/,156095,Dry mouth,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1281/,SAME-AS,/orgs/CIEL/sources/CIEL/,1503,Birth length,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1317/,SAME-AS,/orgs/CIEL/sources/CIEL/,1356,HIV Test,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1345/,SAME-AS,/orgs/CIEL/sources/CIEL/,166575,Date of birth,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1347/,SAME-AS,/orgs/CIEL/sources/CIEL/,1825,Total number of living children,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1348/,SAME-AS,/orgs/CIEL/sources/CIEL/,1712,Highest education level,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1349/,SAME-AS,/orgs/CIEL/sources/CIEL/,161135,Partner full name,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1352/,SAME-AS,/orgs/CIEL/sources/CIEL/,1528,Child,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EHEZA-U-1353/,SAME-AS,/orgs/CIEL/sources/CIEL/,166044,Adult,high
